t,J1,J2,J3,J4,J5,J6,J1_dot,J2_dot,J3_dot,J4_dot,J5_dot,J6_dot  (deg & deg/s, iLQR servoj swing 2-DOF, J2_lock=25.6°, dt=0.01s, rows=101, total=1.01s)
0.37000,-148.05501,25.58244,57.23465,0.00000,-0.06385,-92.76245,0.00000,-0.00000,3.85407,0.00000,191.00005,-0.00000
0.38000,-148.05501,25.58244,57.28765,0.00000,1.84615,-92.76245,0.00000,-0.00000,5.30030,0.00000,191.00005,-0.00000
0.39000,-148.05501,25.58244,57.35545,0.00000,3.75615,-92.76245,0.00000,-0.00000,6.77989,0.00000,191.00005,-0.00000
0.40000,-148.05501,25.58244,57.43837,0.00000,5.66615,-92.76245,0.00000,-0.00000,8.29207,0.00000,191.00005,-0.00000
0.41000,-148.05501,25.58244,57.53674,0.00000,7.57615,-92.76245,0.00000,-0.00000,9.83615,0.00000,191.00005,-0.00000
0.42000,-148.05501,25.58244,57.65085,0.00000,9.48615,-92.76245,0.00000,-0.00000,11.41146,0.00000,191.00005,-0.00000
0.43000,-148.05501,25.58244,57.78102,0.00000,11.39615,-92.76245,0.00000,-0.00000,13.01740,0.00000,191.00005,-0.00000
0.44000,-148.05501,25.58244,57.92756,0.00000,13.30615,-92.76245,0.00000,-0.00000,14.65342,0.00000,191.00005,-0.00000
0.45000,-148.05501,25.58244,58.09075,0.00000,15.21615,-92.76245,0.00000,-0.00000,16.31900,0.00000,191.00005,-0.00000
0.46000,-148.05501,25.58244,58.27089,0.00000,17.12615,-92.76245,0.00000,-0.00000,18.01368,0.00000,191.00005,0.00000
0.47000,-148.05501,25.58244,58.46826,0.00000,19.03615,-92.76245,0.00000,-0.00000,19.73704,0.00000,191.00005,-0.00000
0.48000,-148.05501,25.58244,58.68314,0.00000,20.94615,-92.76245,0.00000,-0.00000,21.48873,0.00000,191.00005,0.00000
0.49000,-148.05501,25.58244,58.91583,0.00000,22.85615,-92.76245,0.00000,-0.00000,23.26841,0.00000,191.00004,0.00000
0.50000,-148.05501,25.58244,59.16659,0.00000,24.76615,-92.76245,0.00000,-0.00000,25.07582,0.00000,191.00004,-0.00000
0.51000,-148.05501,25.58244,59.43569,0.00000,26.67615,-92.76245,0.00000,-0.00000,26.91073,0.00000,191.00004,0.00000
0.52000,-148.05501,25.58244,59.72342,0.00000,28.58615,-92.76245,0.00000,-0.00000,28.77297,0.00000,191.00004,0.00000
0.53000,-148.05501,25.58244,60.03005,0.00000,30.49615,-92.76245,0.00000,-0.00000,30.66242,0.00000,191.00004,0.00000
0.54000,-148.05501,25.58244,60.35584,0.00000,32.40616,-92.76245,0.00000,-0.00000,32.57901,0.00000,191.00004,0.00000
0.55000,-148.05501,25.58244,60.70106,0.00000,34.31616,-92.76245,0.00000,-0.00000,34.52273,0.00000,191.00004,0.00000
