J1,J2,J3,J4,J5,J6  (deg, iLQR optimal swing, dt=0.01s, rows=101)
-148.0550,5.6492,85.5863,-0.0000,75.6409,-92.7624
-148.0550,6.6184,85.6837,-0.0000,74.5309,-92.7624
-148.0550,7.5926,85.8390,-0.0000,73.4485,-92.7624
-148.0550,8.5715,86.0555,-0.0000,72.3979,-92.7624
-148.0550,9.5554,86.3366,-0.0000,71.3837,-92.7624
-148.0550,10.5442,86.6858,-0.0000,70.4101,-92.7624
-148.0550,11.5382,87.1067,-0.0000,69.4811,-92.7624
-148.0550,12.5377,87.6028,-0.0000,68.6002,-92.7624
-148.0550,13.5429,88.1780,-0.0000,67.7697,-92.7624
-148.0550,14.5545,88.8360,-0.0000,66.9896,-92.7624
-148.0550,15.5731,89.5809,-0.0000,66.2563,-92.7624
-148.0550,16.5995,90.4171,-0.0000,65.5601,-92.7624
-148.0550,17.6344,91.3494,-0.0000,64.8809,-92.7624
-148.0550,18.6786,92.3838,-0.0000,64.1821,-92.7624
-148.0550,19.7327,93.5278,-0.0000,63.3999,-92.7624
-148.0550,20.7969,94.7915,-0.0000,62.4268,-92.7624
-148.0550,21.8704,96.1895,0.0000,61.0854,-92.7624
-148.0550,22.9512,97.7438,0.0000,59.0854,-92.7624
-148.0551,24.0737,99.3728,-0.0000,57.0851,-92.7624
-148.0537,25.7376,100.5241,-0.0001,54.2695,-92.7609
